company,filename,page,period,Revenue,COGS,Gross Profit,Operating Expenses,Operating Income,Net Income
DIPD,670_1495013507284.pdf,3,2023,24334423.0,20345895.0,3988528.0,-2279432.0,6267960.0,6267960.0
DIPD,670_1495013507284.pdf,4,2023,1792509.0,1381449.0,411060.0,-404625.0,815685.0,815685.0
DIPD,670_1495013507284.pdf,7,2023,8.0,17017225.472527474,4171203.813186813,-2192637.4,6191999.555555556,3394884.979452055
DIPD,670_1501578658549.pdf,4,2023,10852928.310344828,17017225.472527474,4171203.813186813,-2192637.4,6191999.555555556,917734.0
DIPD,670_1501578658549.pdf,5,2023,8044601.0,17017225.472527474,4171203.813186813,-2192637.4,6191999.555555556,3394884.979452055
DIPD,670_1509618170616.pdf,3,2023,24334423.0,20345895.0,3988528.0,-2279432.0,6267960.0,917734.0
DIPD,670_1509618170616.pdf,4,2023,1792509.0,1381449.0,411060.0,-404625.0,815685.0,356931.0
DIPD,670_1509618170616.pdf,5,2023,10852928.310344828,17017225.472527474,4171203.813186813,-2192637.4,6191999.555555556,917734.0
DIPD,670_1509618170616.pdf,6,2023,10852928.310344828,17017225.472527474,4171203.813186813,-2192637.4,6191999.555555556,356931.0
DIPD,670_1509618170616.pdf,7,2023,8044601.0,17017225.472527474,4171203.813186813,-2192637.4,6191999.555555556,3394884.979452055
DIPD,670_1509618170616.pdf,8,2017,10852928.310344828,17017225.472527474,4171203.813186813,-2192637.4,6191999.555555556,-21493.0
DIPD,670_1517303988584.pdf,3,2023,10852928.310344828,20345895.0,3988528.0,-2279432.0,6267960.0,917734.0
DIPD,670_1517303988584.pdf,4,2023,10852928.310344828,1381449.0,411060.0,-404625.0,815685.0,356931.0
DIPD,670_1517303988584.pdf,5,2023,10852928.310344828,17017225.472527474,4171203.813186813,-2192637.4,6191999.555555556,917734.0
DIPD,670_1517303988584.pdf,6,2023,10852928.310344828,17017225.472527474,4171203.813186813,-2192637.4,6191999.555555556,356931.0
DIPD,670_1517303988584.pdf,7,2023,8044601.0,17017225.472527474,4171203.813186813,-2192637.4,6191999.555555556,3394884.979452055
DIPD,670_1517303988584.pdf,8,2017,10852928.310344828,17017225.472527474,4171203.813186813,-2192637.4,6191999.555555556,85251.0
DIPD,670_1526549280300.pdf,3,2023,28484874.0,24024671.0,4460203.0,-2389297.0,6849500.0,800850.0
DIPD,670_1526549280300.pdf,4,2023,2266036.0,1836512.0,429524.0,-452036.0,881560.0,163332.0
DIPD,670_1526549280300.pdf,5,2023,10852928.310344828,17017225.472527474,4171203.813186813,-2192637.4,6191999.555555556,800850.0
DIPD,670_1526549280300.pdf,6,2023,10852928.310344828,17017225.472527474,4171203.813186813,-2192637.4,6191999.555555556,163332.0
DIPD,670_1526549280300.pdf,7,2023,8693473.0,17017225.472527474,4171203.813186813,-2192637.4,6191999.555555556,3394884.979452055
DIPD,670_1533635380826.pdf,4,2023,10852928.310344828,17017225.472527474,4171203.813186813,-2192637.4,6191999.555555556,800850.0
DIPD,670_1533635380826.pdf,5,2023,8693473.0,17017225.472527474,4171203.813186813,-2192637.4,6191999.555555556,3394884.979452055
DIPD,670_1533635380826.pdf,9,2018,15.0,17017225.472527474,4171203.813186813,-2192637.4,6191999.555555556,3394884.979452055
DIPD,670_1542014090242.pdf,3,2023,28484874.0,24024671.0,4460203.0,-2389297.0,6849500.0,800850.0
DIPD,670_1542014090242.pdf,4,2023,2266036.0,1836512.0,429524.0,-452036.0,881560.0,163332.0
DIPD,670_1542014090242.pdf,5,2023,10852928.310344828,17017225.472527474,4171203.813186813,-2192637.4,6191999.555555556,800850.0
DIPD,670_1542014090242.pdf,6,2023,10852928.310344828,17017225.472527474,4171203.813186813,-2192637.4,6191999.555555556,163332.0
DIPD,670_1542014090242.pdf,7,2023,8693473.0,17017225.472527474,4171203.813186813,-2192637.4,6191999.555555556,3394884.979452055
DIPD,670_1542014090242.pdf,8,2018,10852928.310344828,17017225.472527474,4171203.813186813,-2192637.4,6191999.555555556,1.0
DIPD,670_1542014090242.pdf,11,2018,15.0,17017225.472527474,4171203.813186813,-2192637.4,6191999.555555556,3394884.979452055
DIPD,670_1548840654892.pdf,3,2023,28484874.0,24024671.0,4460203.0,-2389297.0,6849500.0,800850.0
DIPD,670_1548840654892.pdf,4,2023,10852928.310344828,1836512.0,429524.0,-452036.0,881560.0,163332.0
DIPD,670_1548840654892.pdf,5,2023,10852928.310344828,17017225.472527474,4171203.813186813,-2192637.4,6191999.555555556,800850.0
DIPD,670_1548840654892.pdf,6,2023,10852928.310344828,17017225.472527474,4171203.813186813,-2192637.4,6191999.555555556,163332.0
DIPD,670_1548840654892.pdf,7,2023,8693473.0,17017225.472527474,4171203.813186813,-2192637.4,6191999.555555556,3394884.979452055
DIPD,670_1548840654892.pdf,8,2018,10852928.310344828,17017225.472527474,4171203.813186813,-2192637.4,6191999.555555556,2.0
DIPD,670_1548840654892.pdf,11,2018,15.0,17017225.472527474,4171203.813186813,-2192637.4,6191999.555555556,3394884.979452055
DIPD,670_1557999652763.pdf,3,2023,10852928.310344828,25143301.0,4946017.0,-2805922.0,7751939.0,1223826.0
DIPD,670_1557999652763.pdf,4,2023,10852928.310344828,3025141.0,873224.0,-621200.0,1494424.0,327767.0
DIPD,670_1557999652763.pdf,5,2023,10852928.310344828,17017225.472527474,4171203.813186813,-2192637.4,6191999.555555556,1223826.0
DIPD,670_1557999652763.pdf,6,2023,10852928.310344828,17017225.472527474,4171203.813186813,-2192637.4,6191999.555555556,327767.0
DIPD,670_1557999652763.pdf,7,2023,9249276.0,17017225.472527474,4171203.813186813,-2192637.4,6191999.555555556,3394884.979452055
DIPD,670_1564736854575.pdf,4,2023,10852928.310344828,17017225.472527474,4171203.813186813,-2192637.4,6191999.555555556,1223826.0
DIPD,670_1564736854575.pdf,5,2023,9249276.0,17017225.472527474,4171203.813186813,-2192637.4,6191999.555555556,3394884.979452055
DIPD,670_1572858262573.pdf,3,2023,10852928.310344828,25143301.0,4946017.0,-2805922.0,7751939.0,1223826.0
DIPD,670_1572858262573.pdf,4,2023,10852928.310344828,3025141.0,873224.0,-621200.0,1494424.0,327767.0
DIPD,670_1572858262573.pdf,5,2023,10852928.310344828,17017225.472527474,4171203.813186813,-2192637.4,6191999.555555556,1223826.0
DIPD,670_1572858262573.pdf,6,2023,10852928.310344828,17017225.472527474,4171203.813186813,-2192637.4,6191999.555555556,327767.0
DIPD,670_1572858262573.pdf,7,2023,9249276.0,17017225.472527474,4171203.813186813,-2192637.4,6191999.555555556,3394884.979452055
DIPD,670_1572858262573.pdf,8,2019,10852928.310344828,17017225.472527474,4171203.813186813,-2192637.4,6191999.555555556,3.0
DIPD,670_1581501936280.pdf,3,2023,10852928.310344828,25143301.0,4946017.0,-2805922.0,7751939.0,1223826.0
DIPD,670_1581501936280.pdf,4,2023,10852928.310344828,3025141.0,873224.0,-621200.0,1494424.0,327767.0
DIPD,670_1581501936280.pdf,5,2023,10852928.310344828,17017225.472527474,4171203.813186813,-2192637.4,6191999.555555556,1223826.0
DIPD,670_1581501936280.pdf,6,2023,10852928.310344828,17017225.472527474,4171203.813186813,-2192637.4,6191999.555555556,327767.0
DIPD,670_1581501936280.pdf,7,2023,9249276.0,17017225.472527474,4171203.813186813,-2192637.4,6191999.555555556,3394884.979452055
DIPD,670_1581501936280.pdf,8,2019,10852928.310344828,17017225.472527474,4171203.813186813,-2192637.4,6191999.555555556,7.0
DIPD,670_1591958655296.pdf,3,2023,10852928.310344828,25858623.0,4704359.0,-2839359.0,7543718.0,850293.0
DIPD,670_1591958655296.pdf,4,2023,10852928.310344828,3054301.0,1003141.0,-562342.0,1565483.0,559224.0
DIPD,670_1591958655296.pdf,5,2023,10852928.310344828,17017225.472527474,4171203.813186813,-2192637.4,6191999.555555556,850293.0
DIPD,670_1591958655296.pdf,6,2023,10852928.310344828,17017225.472527474,4171203.813186813,-2192637.4,6191999.555555556,559224.0
DIPD,670_1591958655296.pdf,7,2023,9953105.0,17017225.472527474,4171203.813186813,-2192637.4,6191999.555555556,3394884.979452055
DIPD,670_1597224164231.pdf,3,2023,10852928.310344828,25858623.0,4704359.0,-2839358.0,7543717.0,850293.0
DIPD,670_1597224164231.pdf,4,2023,10852928.310344828,17017225.472527474,4171203.813186813,-2192637.4,6191999.555555556,850293.0
DIPD,670_1597224164231.pdf,5,2023,9953105.0,17017225.472527474,4171203.813186813,-2192637.4,6191999.555555556,3394884.979452055
DIPD,670_1604482484847.pdf,3,2023,10852928.310344828,25858623.0,4704359.0,-2839358.0,7543717.0,850293.0
DIPD,670_1604482484847.pdf,4,2023,10852928.310344828,3054301.0,1003141.0,-562342.0,1565483.0,559224.0
DIPD,670_1604482484847.pdf,5,2023,10852928.310344828,17017225.472527474,4171203.813186813,-2192637.4,6191999.555555556,850293.0
DIPD,670_1604482484847.pdf,6,2023,10852928.310344828,17017225.472527474,4171203.813186813,-2192637.4,6191999.555555556,559224.0
DIPD,670_1604482484847.pdf,7,2023,9953105.0,17017225.472527474,4171203.813186813,-2192637.4,6191999.555555556,3394884.979452055
DIPD,670_1613038103370.pdf,3,2023,10852928.310344828,25858623.0,4704359.0,-2839358.0,7543717.0,850293.0
DIPD,670_1613038103370.pdf,4,2023,10852928.310344828,3054301.0,1003141.0,-562342.0,1565483.0,559224.0
DIPD,670_1613038103370.pdf,5,2023,10852928.310344828,17017225.472527474,4171203.813186813,-2192637.4,6191999.555555556,850293.0
DIPD,670_1613038103370.pdf,6,2023,10852928.310344828,17017225.472527474,4171203.813186813,-2192637.4,6191999.555555556,5.0
DIPD,670_1613038103370.pdf,7,2023,9953105.0,17017225.472527474,4171203.813186813,-2192637.4,6191999.555555556,3394884.979452055
DIPD,670_1621330561020.pdf,3,2023,10852928.310344828,25858623.0,11829765.0,-2839358.0,14669123.0,5833327.0
DIPD,670_1621330561020.pdf,4,2023,10852928.310344828,4045930.0,1771216.0,-834264.0,2605480.0,1862902.0
DIPD,670_1621330561020.pdf,5,2023,10852928.310344828,17017225.472527474,4171203.813186813,-2192637.4,6191999.555555556,5833327.0
DIPD,670_1621330561020.pdf,6,2023,10852928.310344828,17017225.472527474,4171203.813186813,-2192637.4,6191999.555555556,1.0
DIPD,670_1621330561020.pdf,7,2023,14462463.0,17017225.472527474,4171203.813186813,-2192637.4,6191999.555555556,3394884.979452055
DIPD,670_1628759370661.pdf,3,2023,10852928.310344828,34556902.0,11829765.0,-3837952.0,15667717.0,5833327.0
DIPD,670_1628759370661.pdf,4,2023,10852928.310344828,17017225.472527474,4171203.813186813,-2192637.4,6191999.555555556,5.0
DIPD,670_1628759370661.pdf,5,2023,14462463.0,17017225.472527474,4171203.813186813,-2192637.4,6191999.555555556,3394884.979452055
DIPD,670_1636454636565.pdf,3,2023,10852928.310344828,34556902.0,11829765.0,-3837952.0,15667717.0,5833327.0
DIPD,670_1636454636565.pdf,4,2023,10852928.310344828,4045930.0,1771216.0,-834264.0,2605480.0,1862902.0
DIPD,670_1636454636565.pdf,5,2023,10852928.310344828,17017225.472527474,4171203.813186813,-2192637.4,6191999.555555556,5833327.0
DIPD,670_1636454636565.pdf,6,2023,10852928.310344828,17017225.472527474,4171203.813186813,-2192637.4,6191999.555555556,1862902.0
DIPD,670_1636454636565.pdf,7,2023,14462463.0,17017225.472527474,4171203.813186813,-2192637.4,6191999.555555556,3394884.979452055
DIPD,670_1644491716959.pdf,3,2023,10852928.310344828,34556902.0,11829765.0,-3837952.0,15667717.0,5833327.0
DIPD,670_1644491716959.pdf,4,2023,10852928.310344828,4045930.0,1771216.0,-834264.0,2605480.0,1862902.0
DIPD,670_1644491716959.pdf,5,2023,10852928.310344828,17017225.472527474,4171203.813186813,-2192637.4,6191999.555555556,5833327.0
DIPD,670_1644491716959.pdf,6,2023,10852928.310344828,17017225.472527474,4171203.813186813,-2192637.4,6191999.555555556,1862902.0
DIPD,670_1644491716959.pdf,7,2023,14462463.0,17017225.472527474,4171203.813186813,-2192637.4,6191999.555555556,3394884.979452055
DIPD,670_1652953354945.pdf,3,2023,10852928.310344828,34556902.0,10732650.0,-3837952.0,14570602.0,6410800.0
DIPD,670_1652953354945.pdf,4,2023,10852928.310344828,5289337.0,1320940.0,-1028196.0,2349136.0,2800420.0
DIPD,670_1652953354945.pdf,5,2023,10852928.310344828,17017225.472527474,4171203.813186813,-2192637.4,6191999.555555556,6410800.0
DIPD,670_1652953354945.pdf,6,2023,10852928.310344828,17017225.472527474,4171203.813186813,-2192637.4,6191999.555555556,2.0
DIPD,670_1652953354945.pdf,7,2023,2.0,17017225.472527474,4171203.813186813,-2192637.4,6191999.555555556,3394884.979452055
DIPD,670_1660039239762.pdf,3,2023,10852928.310344828,44561333.0,10732650.0,-4803655.0,15536305.0,6410800.0
DIPD,670_1660039239762.pdf,4,2023,10852928.310344828,17017225.472527474,4171203.813186813,-2192637.4,6191999.555555556,6.0
DIPD,670_1660039239762.pdf,5,2023,20370254.0,17017225.472527474,4171203.813186813,-2192637.4,6191999.555555556,3394884.979452055
DIPD,670_1668050502417.pdf,3,2023,10852928.310344828,44561333.0,10732650.0,-4803655.0,15536305.0,6410800.0
DIPD,670_1668050502417.pdf,4,2023,10852928.310344828,5289337.0,1320940.0,-1028196.0,2349136.0,2800420.0
DIPD,670_1668050502417.pdf,5,2023,10852928.310344828,17017225.472527474,4171203.813186813,-2192637.4,6191999.555555556,6410800.0
DIPD,670_1668050502417.pdf,6,2023,10852928.310344828,17017225.472527474,4171203.813186813,-2192637.4,6191999.555555556,2800420.0
DIPD,670_1668050502417.pdf,7,2023,20662636.0,17017225.472527474,4171203.813186813,-2192637.4,6191999.555555556,3394884.979452055
DIPD,670_1676281778649.pdf,3,2023,10852928.310344828,44561333.0,10732650.0,-4803655.0,15536305.0,6410800.0
DIPD,670_1676281778649.pdf,4,2023,10852928.310344828,5289337.0,1320940.0,-1028196.0,2349136.0,2800420.0
DIPD,670_1676281778649.pdf,5,2023,10852928.310344828,17017225.472527474,4171203.813186813,-2192637.4,6191999.555555556,6410800.0
DIPD,670_1676281778649.pdf,6,2023,10852928.310344828,17017225.472527474,4171203.813186813,-2192637.4,6191999.555555556,2800420.0
DIPD,670_1676281778649.pdf,7,2023,2.0,17017225.472527474,4171203.813186813,-2192637.4,6191999.555555556,3394884.979452055
DIPD,670_1684465615363.pdf,3,2023,10852928.310344828,60490240.0,1.0,-8087179.0,8087180.0,8.0
DIPD,670_1684465615363.pdf,4,2023,10852928.310344828,6982555.0,3607306.0,-1384231.0,4991537.0,5302419.0
DIPD,670_1684465615363.pdf,5,2023,10852928.310344828,17017225.472527474,4171203.813186813,-2192637.4,6191999.555555556,8502424.0
DIPD,670_1684465615363.pdf,6,2023,10852928.310344828,17017225.472527474,4171203.813186813,-2192637.4,6191999.555555556,5302419.0
DIPD,670_1684465615363.pdf,7,2023,2.0,17017225.472527474,4171203.813186813,-2192637.4,6191999.555555556,3394884.979452055
DIPD,670_1691572631009.pdf,3,2023,10852928.310344828,60490240.0,19609072.0,-8087179.0,27696251.0,8502424.0
DIPD,670_1691572631009.pdf,4,2023,10852928.310344828,17017225.472527474,4171203.813186813,-2192637.4,6191999.555555556,8502424.0
DIPD,670_1691572631009.pdf,5,2023,25696991.0,17017225.472527474,4171203.813186813,-2192637.4,6191999.555555556,3394884.979452055
DIPD,670_1699524291151.pdf,3,2023,10852928.310344828,60490240.0,19609072.0,-8087179.0,27696251.0,27696251.0
DIPD,670_1699524291151.pdf,4,2023,10852928.310344828,6982555.0,3607306.0,-1384231.0,4991537.0,4991537.0
DIPD,670_1699524291151.pdf,7,2023,25696991.0,17017225.472527474,4171203.813186813,-2192637.4,6191999.555555556,3394884.979452055
DIPD,670_1707731795368.pdf,3,2023,10852928.310344828,60490240.0,19609072.0,-8087179.0,27696251.0,27696251.0
DIPD,670_1707731795368.pdf,4,2023,10852928.310344828,6982555.0,3607306.0,-1384231.0,4991537.0,4991537.0
DIPD,670_1707731795368.pdf,7,2023,25696991.0,17017225.472527474,4171203.813186813,-2192637.4,6191999.555555556,3394884.979452055
DIPD,670_1715853221401.03.2024.pdf,3,2023,10852928.310344828,56882914.0,1.0,-8193104.0,8193105.0,8193105.0
DIPD,670_1715853221401.03.2024.pdf,4,2023,10852928.310344828,6086685.0,2916520.0,-1459515.0,4376035.0,4376035.0
DIPD,670_1715853221401.03.2024.pdf,7,2023,27538699.0,17017225.472527474,4171203.813186813,-2192637.4,6191999.555555556,3394884.979452055
DIPD,670_1723086100776.06.2024.pdf,3,2023,10852928.310344828,56882914.0,1.0,-8193104.0,8193105.0,8193105.0
DIPD,670_1723086100776.06.2024.pdf,5,2023,27579766.0,17017225.472527474,4171203.813186813,-2192637.4,6191999.555555556,3394884.979452055
DIPD,670_1731321532619.pdf,3,2023,10852928.310344828,56882914.0,17059046.0,-8193104.0,25252150.0,25252150.0
DIPD,670_1731321532619.pdf,4,2023,10852928.310344828,6086685.0,2916520.0,-1459515.0,4376035.0,4376035.0
DIPD,670_1731321532619.pdf,7,2023,27579766.0,17017225.472527474,4171203.813186813,-2192637.4,6191999.555555556,3394884.979452055
DIPD,670_1739179170721.12.2024.pdf,3,2023,10852928.310344828,56882914.0,17059046.0,-8193104.0,25252150.0,25252150.0
DIPD,670_1739179170721.12.2024.pdf,4,2023,10852928.310344828,6086685.0,2916520.0,-1459515.0,4376035.0,4376035.0
DIPD,670_1739179170721.12.2024.pdf,7,2023,27579766.0,17017225.472527474,4171203.813186813,-2192637.4,6191999.555555556,3394884.979452055
DIPD,670_1747215476596.03.2025.pdf,3,2023,10852928.310344828,62724264.0,1.0,-8683199.0,8683200.0,8683200.0
DIPD,670_1747215476596.03.2025.pdf,4,2023,10852928.310344828,6689449.0,2695818.0,-1612977.0,4308795.0,4308795.0
DIPD,670_1747215476596.03.2025.pdf,7,2023,30354090.0,17017225.472527474,4171203.813186813,-2192637.4,6191999.555555556,3394884.979452055
